Temp,press,alti,CO,CO2,date
28.05,999.16,123.42,-0.51,787.73,2021-8-5 10:27:19
28.05,999.16,123.42,-0.63,794.66,2021-8-5 10:27:20
28.05,999.16,123.42,-0.98,791.99,2021-8-5 10:27:20
28.05,999.16,123.41,-0.86,792.79,2021-8-5 10:27:21
28.05,999.16,123.41,-0.86,793.06,2021-8-5 10:27:21
28.05,999.16,123.41,-0.74,799.18,2021-8-5 10:27:22
28.04,999.18,123.29,-0.74,805.84,2021-8-5 10:27:22
28.04,999.18,123.29,-0.86,809.84,2021-8-5 10:27:23
28.04,999.18,123.29,-0.98,806.11,2021-8-5 10:27:23
28.04,999.18,123.29,-0.86,802.91,2021-8-5 10:27:24
28.04,999.16,123.39,-0.74,795.72,2021-8-5 10:27:25
28.04,999.16,123.39,-1.21,798.38,2021-8-5 10:27:25
28.04,999.16,123.39,-0.98,798.38,2021-8-5 10:27:26
28.04,999.16,123.46,-0.98,804.24,2021-8-5 10:27:26
28.04,999.16,123.46,-0.74,799.45,2021-8-5 10:27:27
28.04,999.16,123.46,-1.21,795.19,2021-8-5 10:27:27
28.04,999.16,123.46,-1.09,793.86,2021-8-5 10:27:28
28.04,999.15,123.52,-0.74,789.60,2021-8-5 10:27:29
28.04,999.15,123.52,-0.86,789.06,2021-8-5 10:27:29
28.04,999.15,123.52,-1.09,797.59,2021-8-5 10:27:30
28.04,999.15,123.52,-0.63,800.51,2021-8-5 10:27:30
28.04,999.19,123.12,-0.51,798.38,2021-8-5 10:27:31
28.04,999.19,123.12,-0.74,799.45,2021-8-5 10:27:31
28.04,999.19,123.12,-0.74,800.78,2021-8-5 10:27:32
28.04,999.15,123.53,-0.74,796.79,2021-8-5 10:27:32
28.04,999.15,123.53,-0.74,800.25,2021-8-5 10:27:33
28.04,999.15,123.53,-1.09,802.11,2021-8-5 10:27:34
28.04,999.15,123.53,-0.86,800.25,2021-8-5 10:27:34
28.04,999.16,123.39,-0.98,805.04,2021-8-5 10:27:35
28.04,999.16,123.39,-0.51,802.65,2021-8-5 10:27:35
28.04,999.16,123.39,-1.45,797.59,2021-8-5 10:27:36
28.04,999.16,123.38,-0.86,798.38,2021-8-5 10:27:36
28.04,999.16,123.38,-0.63,798.92,2021-8-5 10:27:37
28.04,999.16,123.38,-1.09,800.51,2021-8-5 10:27:37
28.04,999.16,123.38,-0.98,806.64,2021-8-5 10:27:38
28.04,999.15,123.48,-0.86,799.98,2021-8-5 10:27:39
28.04,999.15,123.48,-0.74,799.98,2021-8-5 10:27:39
28.04,999.15,123.48,-1.21,798.38,2021-8-5 10:27:40
28.04,999.15,123.48,-0.74,794.92,2021-8-5 10:27:40
28.04,999.15,123.53,-0.51,804.24,2021-8-5 10:27:41
28.04,999.15,123.53,-0.74,799.45,2021-8-5 10:27:41
28.04,999.15,123.53,-0.74,802.38,2021-8-5 10:27:42
28.04,999.17,123.33,-0.86,799.72,2021-8-5 10:27:42
28.04,999.17,123.33,-0.98,803.18,2021-8-5 10:27:43
28.04,999.17,123.33,-0.86,803.98,2021-8-5 10:27:44
28.04,999.17,123.33,-0.98,802.38,2021-8-5 10:27:44
28.05,999.16,123.46,-1.33,801.58,2021-8-5 10:27:45
28.05,999.16,123.46,-0.86,810.37,2021-8-5 10:27:45
28.05,999.16,123.46,-0.98,805.31,2021-8-5 10:27:46
28.05,999.16,123.46,-0.74,802.91,2021-8-5 10:27:46
28.04,999.19,123.11,-0.51,802.91,2021-8-5 10:27:47
28.04,999.19,123.11,-0.63,800.51,2021-8-5 10:27:47
28.04,999.19,123.11,-1.68,804.24,2021-8-5 10:27:48
28.05,999.18,123.21,-0.86,807.71,2021-8-5 10:27:49
28.05,999.18,123.21,-0.74,804.24,2021-8-5 10:27:49
28.05,999.18,123.21,-0.86,801.05,2021-8-5 10:27:50
28.05,999.18,123.21,-0.86,801.58,2021-8-5 10:27:50
28.03,999.19,123.13,-0.74,797.32,2021-8-5 10:27:51
28.03,999.19,123.13,-0.98,803.98,2021-8-5 10:27:51
28.03,999.19,123.13,-0.74,800.51,2021-8-5 10:27:52
28.04,999.17,123.36,-0.74,800.25,2021-8-5 10:27:52
28.04,999.17,123.36,-0.86,803.18,2021-8-5 10:27:53
28.04,999.17,123.36,-1.45,810.10,2021-8-5 10:27:54
28.04,999.17,123.36,-0.74,810.10,2021-8-5 10:27:54
28.04,999.17,123.33,-0.74,811.70,2021-8-5 10:27:55
28.04,999.17,123.33,-0.63,811.17,2021-8-5 10:27:55
28.04,999.17,123.33,-0.98,804.51,2021-8-5 10:27:56
28.04,999.17,123.33,-1.21,804.78,2021-8-5 10:27:56
28.04,999.17,123.36,-0.98,801.05,2021-8-5 10:27:57
28.04,999.17,123.36,-1.09,795.72,2021-8-5 10:27:57
28.04,999.17,123.36,-0.86,796.52,2021-8-5 10:27:58
28.04,999.14,123.58,-0.74,790.39,2021-8-5 10:27:59
28.04,999.14,123.58,-0.86,795.19,2021-8-5 10:27:59
28.04,999.14,123.58,-0.86,798.38,2021-8-5 10:28:0
28.04,999.14,123.58,-0.74,799.18,2021-8-5 10:28:0
28.04,999.16,123.46,-0.98,799.45,2021-8-5 10:28:1
28.04,999.16,123.46,-0.74,803.71,2021-8-5 10:28:1
28.04,999.16,123.46,-1.21,802.65,2021-8-5 10:28:2
28.04,999.15,123.51,-0.98,806.91,2021-8-5 10:28:3
28.04,999.15,123.51,-0.86,812.77,2021-8-5 10:28:3
28.04,999.15,123.51,-0.98,810.64,2021-8-5 10:28:4
28.04,999.15,123.51,-0.98,808.24,2021-8-5 10:28:4
28.04,999.17,123.37,-1.09,809.30,2021-8-5 10:28:5
28.04,999.17,123.37,-1.56,799.72,2021-8-5 10:28:5
28.04,999.17,123.37,-0.98,798.92,2021-8-5 10:28:6
28.04,999.17,123.37,-0.39,799.18,2021-8-5 10:28:6
28.04,999.18,123.27,-0.74,791.73,2021-8-5 10:28:7
28.04,999.18,123.27,-1.33,792.26,2021-8-5 10:28:8
28.04,999.18,123.27,-0.98,791.99,2021-8-5 10:28:8
28.04,999.17,123.30,-0.98,797.59,2021-8-5 10:28:9
28.04,999.17,123.30,-0.98,802.91,2021-8-5 10:28:9
28.04,999.17,123.30,-0.63,806.37,2021-8-5 10:28:10
28.04,999.17,123.30,-0.98,809.04,2021-8-5 10:28:10
28.04,999.17,123.31,-0.74,807.97,2021-8-5 10:28:11
28.04,999.17,123.31,-0.63,809.04,2021-8-5 10:28:11
28.04,999.17,123.31,-0.74,808.24,2021-8-5 10:28:12
28.04,999.15,123.47,-0.63,807.97,2021-8-5 10:28:13
28.04,999.15,123.47,-1.09,802.91,2021-8-5 10:28:13
28.04,999.15,123.47,-0.86,800.25,2021-8-5 10:28:14
28.04,999.15,123.47,-0.39,798.65,2021-8-5 10:28:14
28.04,999.16,123.46,-0.98,791.73,2021-8-5 10:28:15
28.04,999.16,123.46,-0.63,788.53,2021-8-5 10:28:15
28.04,999.16,123.46,-0.98,790.39,2021-8-5 10:28:16
28.04,999.16,123.46,-0.86,789.60,2021-8-5 10:28:16
28.04,999.15,123.49,-0.86,793.06,2021-8-5 10:28:17
28.04,999.15,123.49,-0.86,797.85,2021-8-5 10:28:18
28.04,999.15,123.49,-0.74,803.44,2021-8-5 10:28:18
28.04,999.17,123.34,-0.74,808.77,2021-8-5 10:28:19
28.04,999.17,123.34,-0.74,815.16,2021-8-5 10:28:19
28.04,999.17,123.34,-0.98,813.83,2021-8-5 10:28:20
28.04,999.17,123.34,-0.74,805.31,2021-8-5 10:28:20
28.04,999.15,123.49,-0.51,803.98,2021-8-5 10:28:21
28.04,999.15,123.49,-0.74,802.38,2021-8-5 10:28:21
28.04,999.15,123.49,-0.98,807.97,2021-8-5 10:28:22
28.05,999.17,123.33,-0.74,812.50,2021-8-5 10:28:23
28.05,999.17,123.33,-0.63,811.43,2021-8-5 10:28:23
28.05,999.17,123.33,-0.74,811.43,2021-8-5 10:28:24
28.05,999.17,123.33,-1.09,812.77,2021-8-5 10:28:24
28.04,999.18,123.26,-1.09,812.77,2021-8-5 10:28:25
28.04,999.18,123.26,-0.51,808.24,2021-8-5 10:28:25
28.04,999.18,123.26,-1.21,808.24,2021-8-5 10:28:26
28.04,999.18,123.26,-0.86,802.65,2021-8-5 10:28:26
28.04,999.17,123.31,-0.74,797.32,2021-8-5 10:28:27
28.04,999.17,123.31,-0.74,796.79,2021-8-5 10:28:28
28.04,999.17,123.31,-1.21,800.51,2021-8-5 10:28:28
28.04,999.18,123.21,-0.63,792.79,2021-8-5 10:28:29
28.04,999.18,123.21,-0.98,798.92,2021-8-5 10:28:29
28.04,999.18,123.21,-0.63,804.24,2021-8-5 10:28:30
28.04,999.18,123.21,-0.74,802.38,2021-8-5 10:28:30
28.04,999.19,123.16,-0.86,802.91,2021-8-5 10:28:31
28.04,999.19,123.16,-0.98,802.38,2021-8-5 10:28:31
28.04,999.19,123.16,-1.09,799.72,2021-8-5 10:28:32
28.04,999.19,123.16,-0.98,799.98,2021-8-5 10:28:33
28.04,999.20,123.08,-1.09,803.44,2021-8-5 10:28:33
28.04,999.20,123.08,-0.51,809.57,2021-8-5 10:28:34
28.04,999.20,123.08,-0.74,811.17,2021-8-5 10:28:34
28.04,999.18,123.21,-0.74,810.10,2021-8-5 10:28:35
28.04,999.18,123.21,-0.63,803.71,2021-8-5 10:28:35
28.04,999.18,123.21,-0.63,800.51,2021-8-5 10:28:36
28.04,999.18,123.21,-1.09,797.32,2021-8-5 10:28:36
28.05,999.18,123.23,-0.86,797.05,2021-8-5 10:28:37
28.05,999.18,123.23,-0.98,798.12,2021-8-5 10:28:38
28.05,999.18,123.23,-0.74,798.65,2021-8-5 10:28:38
28.04,999.19,123.20,-0.86,800.25,2021-8-5 10:28:39
28.04,999.19,123.20,-0.63,801.05,2021-8-5 10:28:39
28.04,999.19,123.20,-0.86,806.64,2021-8-5 10:28:40
28.04,999.19,123.20,-0.86,807.97,2021-8-5 10:28:40
28.04,999.16,123.39,-0.98,813.30,2021-8-5 10:28:41
28.04,999.16,123.39,-0.98,816.50,2021-8-5 10:28:42
28.04,999.16,123.39,-0.74,819.16,2021-8-5 10:28:42
28.04,999.16,123.39,-0.74,818.36,2021-8-5 10:28:43
28.04,999.18,123.28,-0.74,815.96,2021-8-5 10:28:43
28.04,999.18,123.28,-0.86,808.51,2021-8-5 10:28:44
28.04,999.18,123.28,-0.63,798.92,2021-8-5 10:28:44
28.04,999.18,123.26,-1.21,793.59,2021-8-5 10:28:45
28.04,999.18,123.26,-0.86,785.87,2021-8-5 10:28:45
28.04,999.18,123.26,-0.74,789.86,2021-8-5 10:28:46
28.04,999.18,123.26,-0.74,794.66,2021-8-5 10:28:47
28.04,999.19,123.13,-1.09,794.39,2021-8-5 10:28:47
28.04,999.19,123.13,-0.74,801.31,2021-8-5 10:28:48
28.04,999.19,123.13,-0.74,807.71,2021-8-5 10:28:48
28.04,999.16,123.42,-0.86,810.90,2021-8-5 10:28:49
28.04,999.16,123.42,-0.98,806.64,2021-8-5 10:28:49
28.04,999.16,123.42,-0.63,811.17,2021-8-5 10:28:50
28.04,999.16,123.42,-0.63,815.16,2021-8-5 10:28:50
28.04,999.15,123.47,-0.63,816.23,2021-8-5 10:28:51
28.04,999.15,123.47,-0.86,817.03,2021-8-5 10:28:52
28.04,999.15,123.47,-0.74,805.58,2021-8-5 10:28:52
28.04,999.15,123.47,-1.45,804.78,2021-8-5 10:28:53
28.04,999.18,123.25,-0.39,802.91,2021-8-5 10:28:53
28.04,999.18,123.25,-0.74,793.59,2021-8-5 10:28:54
28.04,999.18,123.25,-1.21,794.12,2021-8-5 10:28:54
28.04,999.13,123.67,-0.98,793.06,2021-8-5 10:28:55
28.04,999.13,123.67,-0.51,793.32,2021-8-5 10:28:55
28.04,999.13,123.67,-0.74,791.99,2021-8-5 10:28:56
28.04,999.13,123.67,-0.98,797.05,2021-8-5 10:28:57
28.04,999.18,123.23,-0.86,796.52,2021-8-5 10:28:57
28.04,999.18,123.23,-0.98,796.52,2021-8-5 10:28:58
28.04,999.18,123.23,-1.09,800.78,2021-8-5 10:28:58
28.04,999.16,123.38,-0.74,806.11,2021-8-5 10:28:59
28.04,999.16,123.38,-0.63,805.31,2021-8-5 10:28:59
28.04,999.16,123.38,-0.86,805.04,2021-8-5 10:29:0
28.04,999.16,123.38,-0.74,806.64,2021-8-5 10:29:0
28.04,999.20,123.09,-1.09,802.65,2021-8-5 10:29:1
28.04,999.20,123.09,-1.09,806.37,2021-8-5 10:29:2
28.04,999.20,123.09,-0.74,806.64,2021-8-5 10:29:2
28.04,999.20,123.09,-0.98,806.64,2021-8-5 10:29:3
28.05,999.19,123.16,-0.98,804.78,2021-8-5 10:29:3
28.05,999.19,123.16,-0.98,803.71,2021-8-5 10:29:4
28.05,999.19,123.16,-0.86,806.64,2021-8-5 10:29:4
28.04,999.19,123.16,-0.86,800.51,2021-8-5 10:29:5
28.04,999.19,123.16,-0.86,800.25,2021-8-5 10:29:5
28.04,999.19,123.16,-0.74,803.18,2021-8-5 10:29:6
28.04,999.19,123.16,-1.09,800.25,2021-8-5 10:29:7
28.04,999.17,123.34,-0.86,801.31,2021-8-5 10:29:7
28.04,999.17,123.34,-0.98,793.06,2021-8-5 10:29:8
28.04,999.17,123.34,-0.74,798.65,2021-8-5 10:29:8
28.04,999.17,123.33,-0.63,798.38,2021-8-5 10:29:9
28.04,999.17,123.33,-1.21,797.85,2021-8-5 10:29:9
28.04,999.17,123.33,-0.98,802.38,2021-8-5 10:29:10
28.04,999.17,123.33,-0.74,803.18,2021-8-5 10:29:10
28.04,999.18,123.24,-0.98,801.05,2021-8-5 10:29:11
28.04,999.18,123.24,-0.98,803.71,2021-8-5 10:29:12
28.04,999.18,123.24,-0.86,809.84,2021-8-5 10:29:12
28.04,999.18,123.24,-0.98,802.38,2021-8-5 10:29:13
28.03,999.17,123.30,-0.86,801.31,2021-8-5 10:29:13
28.03,999.17,123.30,-0.51,797.85,2021-8-5 10:29:14
28.03,999.17,123.30,-0.86,791.46,2021-8-5 10:29:14
28.05,999.20,123.11,-1.21,795.99,2021-8-5 10:29:15
28.05,999.20,123.11,-1.09,789.33,2021-8-5 10:29:16
28.05,999.20,123.11,-1.09,790.13,2021-8-5 10:29:16
28.05,999.20,123.11,-0.98,791.99,2021-8-5 10:29:17
28.05,999.20,123.05,-0.86,793.86,2021-8-5 10:29:17
28.05,999.20,123.05,-0.74,797.59,2021-8-5 10:29:18
28.05,999.20,123.05,-0.74,798.12,2021-8-5 10:29:18
28.05,999.20,123.07,-1.09,800.78,2021-8-5 10:29:19
28.05,999.20,123.07,-0.98,807.71,2021-8-5 10:29:19
28.05,999.20,123.07,-1.09,809.84,2021-8-5 10:29:20
28.05,999.20,123.07,-0.86,815.43,2021-8-5 10:29:21
28.04,999.16,123.40,-0.63,813.30,2021-8-5 10:29:21
28.04,999.16,123.40,-0.51,810.10,2021-8-5 10:29:22
28.04,999.16,123.40,-0.63,802.65,2021-8-5 10:29:22
28.04,999.16,123.40,-0.98,793.32,2021-8-5 10:29:23
28.04,999.18,123.21,-1.45,789.86,2021-8-5 10:29:23
28.04,999.18,123.21,-0.74,786.67,2021-8-5 10:29:24
28.04,999.18,123.21,-0.86,788.00,2021-8-5 10:29:24
28.04,999.18,123.22,-0.98,792.26,2021-8-5 10:29:25
28.04,999.18,123.22,-0.74,790.93,2021-8-5 10:29:26
28.04,999.18,123.22,-0.98,790.93,2021-8-5 10:29:26
28.04,999.18,123.22,-0.86,793.06,2021-8-5 10:29:27
28.04,999.20,123.03,-0.63,803.18,2021-8-5 10:29:27
28.04,999.20,123.03,-0.63,805.31,2021-8-5 10:29:28
28.04,999.20,123.03,-0.63,805.58,2021-8-5 10:29:28
28.04,999.20,123.03,-0.74,809.04,2021-8-5 10:29:29
28.05,999.21,122.96,-0.98,804.51,2021-8-5 10:29:29
28.05,999.21,122.96,-0.74,805.84,2021-8-5 10:29:30
28.05,999.21,122.96,-0.74,809.30,2021-8-5 10:29:31
28.04,999.17,123.30,-0.74,798.92,2021-8-5 10:29:31
28.04,999.17,123.30,-0.86,799.18,2021-8-5 10:29:32
28.04,999.17,123.30,-0.74,793.86,2021-8-5 10:29:32
28.04,999.17,123.30,-0.86,787.73,2021-8-5 10:29:33
28.04,999.20,123.10,-1.09,786.93,2021-8-5 10:29:33
28.04,999.20,123.10,-0.63,788.26,2021-8-5 10:29:34
28.04,999.20,123.10,-1.09,789.86,2021-8-5 10:29:34
28.05,999.21,122.98,-1.21,791.99,2021-8-5 10:29:35
28.05,999.21,122.98,-0.98,790.13,2021-8-5 10:29:36
28.05,999.21,122.98,-0.98,789.60,2021-8-5 10:29:36
28.05,999.21,122.98,-1.33,787.73,2021-8-5 10:29:37
28.05,999.18,123.21,-0.74,786.93,2021-8-5 10:29:37
28.05,999.18,123.21,-0.74,797.32,2021-8-5 10:29:38
28.05,999.18,123.21,-0.74,802.11,2021-8-5 10:29:38
28.05,999.18,123.21,-1.21,799.98,2021-8-5 10:29:39
28.03,999.20,123.11,-0.86,801.85,2021-8-5 10:29:39
28.03,999.20,123.11,-0.98,801.85,2021-8-5 10:29:40
28.03,999.20,123.11,-0.74,801.58,2021-8-5 10:29:41
28.04,999.19,123.16,-1.09,797.59,2021-8-5 10:29:41
28.04,999.19,123.16,-0.98,797.32,2021-8-5 10:29:42
28.04,999.19,123.16,-0.63,795.45,2021-8-5 10:29:42
28.04,999.19,123.16,-0.74,795.72,2021-8-5 10:29:43
28.04,999.22,122.89,-0.51,791.73,2021-8-5 10:29:43
28.04,999.22,122.89,-0.86,795.99,2021-8-5 10:29:44
28.04,999.22,122.89,-1.21,796.79,2021-8-5 10:29:44
28.04,999.18,123.26,-0.86,795.99,2021-8-5 10:29:45
28.04,999.18,123.26,-0.98,798.92,2021-8-5 10:29:46
28.04,999.18,123.26,-0.74,799.98,2021-8-5 10:29:46
28.04,999.18,123.26,-0.63,797.05,2021-8-5 10:29:47
28.04,999.19,123.11,-0.74,795.19,2021-8-5 10:29:47
28.04,999.19,123.11,-0.98,796.25,2021-8-5 10:29:48
28.04,999.19,123.11,-0.51,801.85,2021-8-5 10:29:48
28.04,999.19,123.11,-0.74,803.18,2021-8-5 10:29:49
28.04,999.18,123.25,-0.51,803.18,2021-8-5 10:29:49
28.04,999.18,123.25,-0.98,805.31,2021-8-5 10:29:50
28.04,999.18,123.25,-0.74,806.91,2021-8-5 10:29:51
28.05,999.20,123.05,-0.86,799.98,2021-8-5 10:29:51
28.05,999.20,123.05,-0.86,791.46,2021-8-5 10:29:52
28.05,999.20,123.05,-0.98,788.80,2021-8-5 10:29:52
28.05,999.20,123.05,-0.98,787.46,2021-8-5 10:29:53
28.03,999.16,123.41,-0.86,793.06,2021-8-5 10:29:53
28.03,999.16,123.41,-0.86,795.45,2021-8-5 10:29:54
28.03,999.16,123.41,-0.63,788.80,2021-8-5 10:29:54
28.04,999.21,122.98,-0.74,791.19,2021-8-5 10:29:55
28.04,999.21,122.98,-1.21,787.73,2021-8-5 10:29:56
28.04,999.21,122.98,-0.86,793.32,2021-8-5 10:29:56
28.04,999.21,122.98,-0.86,793.86,2021-8-5 10:29:57
28.05,999.21,122.99,-0.98,794.66,2021-8-5 10:29:57
28.05,999.21,122.99,-0.39,791.73,2021-8-5 10:29:58
28.05,999.21,122.99,-0.63,802.65,2021-8-5 10:29:58
28.05,999.21,122.99,-1.33,795.45,2021-8-5 10:29:59
28.04,999.19,123.13,-0.86,801.85,2021-8-5 10:30:0
28.04,999.19,123.13,-1.33,807.97,2021-8-5 10:30:0
28.04,999.19,123.13,-1.09,799.45,2021-8-5 10:30:1
28.04,999.19,123.14,-0.74,801.58,2021-8-5 10:30:1
28.04,999.19,123.14,-0.98,795.19,2021-8-5 10:30:2
28.04,999.19,123.14,-1.09,790.93,2021-8-5 10:30:2
28.04,999.19,123.14,-0.74,793.06,2021-8-5 10:30:3
28.04,999.20,123.03,-0.74,789.60,2021-8-5 10:30:3
28.04,999.20,123.03,-1.09,789.60,2021-8-5 10:30:4
28.04,999.20,123.03,-0.86,784.27,2021-8-5 10:30:5
28.04,999.18,123.27,-0.63,784.53,2021-8-5 10:30:5
28.04,999.18,123.27,-1.33,783.20,2021-8-5 10:30:6
28.04,999.18,123.27,-0.74,790.39,2021-8-5 10:30:6
28.04,999.18,123.27,-1.09,791.46,2021-8-5 10:30:7
28.04,999.19,123.19,-1.09,794.39,2021-8-5 10:30:7
28.04,999.19,123.19,-0.98,795.72,2021-8-5 10:30:8
28.04,999.19,123.19,-0.86,795.72,2021-8-5 10:30:8
28.04,999.19,123.19,-0.74,793.86,2021-8-5 10:30:9
28.04,999.18,123.26,-0.86,797.05,2021-8-5 10:30:10
28.04,999.18,123.26,-0.74,793.59,2021-8-5 10:30:10
28.04,999.18,123.26,-0.86,789.60,2021-8-5 10:30:11
28.04,999.21,122.94,-0.86,785.60,2021-8-5 10:30:11
28.04,999.21,122.94,-0.98,784.80,2021-8-5 10:30:12
28.04,999.21,122.94,-0.86,779.21,2021-8-5 10:30:12
28.04,999.21,122.94,-0.63,780.01,2021-8-5 10:30:13
28.04,999.19,123.15,-0.63,784.27,2021-8-5 10:30:13
28.04,999.19,123.15,-1.09,785.87,2021-8-5 10:30:14
28.04,999.19,123.15,-0.74,784.27,2021-8-5 10:30:15
28.04,999.19,123.15,-1.09,788.53,2021-8-5 10:30:15
28.04,999.23,122.80,-0.63,790.66,2021-8-5 10:30:16
28.04,999.23,122.80,-0.63,799.72,2021-8-5 10:30:16
28.04,999.23,122.80,-0.86,805.04,2021-8-5 10:30:17
28.04,999.20,123.04,-0.86,806.64,2021-8-5 10:30:17
28.04,999.20,123.04,-0.86,799.18,2021-8-5 10:30:18
28.04,999.20,123.04,-0.63,800.25,2021-8-5 10:30:18
28.04,999.20,123.04,-1.09,798.38,2021-8-5 10:30:19
28.04,999.19,123.13,-0.74,797.32,2021-8-5 10:30:20
28.04,999.19,123.13,-1.21,795.45,2021-8-5 10:30:20
28.04,999.19,123.13,-0.98,795.45,2021-8-5 10:30:21
28.05,999.22,122.88,-1.21,788.00,2021-8-5 10:30:21
28.05,999.22,122.88,-0.51,789.33,2021-8-5 10:30:22
28.05,999.22,122.88,-0.63,789.60,2021-8-5 10:30:22
28.05,999.22,122.88,-0.86,789.86,2021-8-5 10:30:23
28.04,999.21,122.99,-0.86,793.59,2021-8-5 10:30:23
28.04,999.21,122.99,-0.98,792.79,2021-8-5 10:30:24
28.04,999.21,122.99,-0.86,797.85,2021-8-5 10:30:25
28.04,999.21,122.99,-0.63,790.13,2021-8-5 10:30:25
28.04,999.19,123.14,-1.21,786.67,2021-8-5 10:30:26
28.04,999.19,123.14,-0.86,791.19,2021-8-5 10:30:26
28.04,999.19,123.14,-0.98,794.39,2021-8-5 10:30:27
28.04,999.23,122.82,-0.86,802.65,2021-8-5 10:30:27
28.04,999.23,122.82,-1.09,806.91,2021-8-5 10:30:28
28.04,999.23,122.82,-0.86,806.91,2021-8-5 10:30:28
28.04,999.23,122.82,-0.74,806.11,2021-8-5 10:30:29
28.05,999.20,123.04,-0.63,801.05,2021-8-5 10:30:30
28.05,999.20,123.04,-1.21,793.59,2021-8-5 10:30:30
28.05,999.20,123.04,-1.21,790.93,2021-8-5 10:30:31
28.05,999.22,122.85,-0.98,788.53,2021-8-5 10:30:31
28.05,999.22,122.85,-0.98,786.40,2021-8-5 10:30:32
28.05,999.22,122.85,-1.09,789.86,2021-8-5 10:30:32
28.05,999.22,122.85,-0.86,787.46,2021-8-5 10:30:33
28.05,999.22,122.89,-1.09,788.80,2021-8-5 10:30:33
28.05,999.22,122.89,-1.09,794.12,2021-8-5 10:30:34
28.05,999.22,122.89,-0.98,792.52,2021-8-5 10:30:35
28.05,999.22,122.89,-1.09,795.19,2021-8-5 10:30:35
28.04,999.22,122.88,-0.86,794.66,2021-8-5 10:30:36
28.04,999.22,122.88,-0.86,795.19,2021-8-5 10:30:36
28.04,999.22,122.88,-0.86,801.58,2021-8-5 10:30:37
28.04,999.23,122.83,-0.98,805.31,2021-8-5 10:30:37
28.04,999.23,122.83,-0.63,799.98,2021-8-5 10:30:38
28.04,999.23,122.83,-0.74,798.12,2021-8-5 10:30:39
28.04,999.23,122.83,-1.09,796.52,2021-8-5 10:30:39
28.04,999.22,122.92,-0.86,795.99,2021-8-5 10:30:40
28.04,999.22,122.92,-0.74,799.18,2021-8-5 10:30:40
28.04,999.22,122.92,-1.09,796.79,2021-8-5 10:30:41
28.05,999.21,122.96,-0.39,787.46,2021-8-5 10:30:41
28.05,999.21,122.96,-1.09,791.19,2021-8-5 10:30:42
28.05,999.21,122.96,-1.09,790.93,2021-8-5 10:30:42
28.05,999.21,122.96,-0.86,794.39,2021-8-5 10:30:43
28.05,999.24,122.75,-1.09,797.05,2021-8-5 10:30:44
28.05,999.24,122.75,-0.63,797.32,2021-8-5 10:30:44
28.05,999.24,122.75,-1.09,801.31,2021-8-5 10:30:45
28.05,999.24,122.75,-0.98,797.32,2021-8-5 10:30:45
28.05,999.20,123.03,-0.98,797.59,2021-8-5 10:30:46
28.05,999.20,123.03,-0.98,797.85,2021-8-5 10:30:46
28.05,999.20,123.03,-0.98,786.67,2021-8-5 10:30:47
28.04,999.22,122.87,-1.09,794.12,2021-8-5 10:30:47
28.04,999.22,122.87,-0.86,796.52,2021-8-5 10:30:48
28.04,999.22,122.87,-0.63,790.93,2021-8-5 10:30:49
28.04,999.22,122.87,-0.86,797.59,2021-8-5 10:30:49
28.04,999.21,123.01,-0.74,789.60,2021-8-5 10:30:50
28.04,999.21,123.01,-0.98,787.73,2021-8-5 10:30:50
28.04,999.21,123.01,-0.98,786.40,2021-8-5 10:30:51
28.05,999.22,122.93,-1.33,785.07,2021-8-5 10:30:51
28.05,999.22,122.93,-0.51,786.40,2021-8-5 10:30:52
28.05,999.22,122.93,-0.74,788.00,2021-8-5 10:30:52
28.05,999.22,122.93,-0.63,785.33,2021-8-5 10:30:53
28.05,999.22,122.86,-0.74,789.33,2021-8-5 10:30:54
28.05,999.22,122.86,-0.63,790.39,2021-8-5 10:30:54
28.05,999.22,122.86,-0.98,795.99,2021-8-5 10:30:55
28.05,999.22,122.86,-0.39,803.44,2021-8-5 10:30:55
28.05,999.23,122.77,-0.86,799.98,2021-8-5 10:30:56
28.05,999.23,122.77,-0.98,793.06,2021-8-5 10:30:56
28.05,999.23,122.77,-0.74,792.79,2021-8-5 10:30:57
28.05,999.24,122.76,-1.09,784.80,2021-8-5 10:30:57
28.05,999.24,122.76,-0.98,785.33,2021-8-5 10:30:58
28.05,999.24,122.76,-0.98,783.20,2021-8-5 10:30:59
28.05,999.24,122.76,-0.98,782.40,2021-8-5 10:30:59
28.05,999.23,122.83,-0.98,781.61,2021-8-5 10:31:0
28.05,999.23,122.83,-1.45,785.60,2021-8-5 10:31:0
28.05,999.23,122.83,-0.98,785.33,2021-8-5 10:31:1
28.05,999.23,122.83,-0.51,786.40,2021-8-5 10:31:1
28.05,999.24,122.75,-0.63,779.74,2021-8-5 10:31:2
28.05,999.24,122.75,-0.86,779.74,2021-8-5 10:31:2
28.05,999.24,122.75,-0.63,782.40,2021-8-5 10:31:3
28.05,999.23,122.81,-0.63,786.40,2021-8-5 10:31:4
28.05,999.23,122.81,-1.09,785.60,2021-8-5 10:31:4
28.05,999.23,122.81,-1.33,785.60,2021-8-5 10:31:5
28.05,999.23,122.81,-1.09,779.21,2021-8-5 10:31:5
28.04,999.20,123.10,-1.45,780.54,2021-8-5 10:31:6
28.04,999.20,123.10,-1.45,783.47,2021-8-5 10:31:6
28.04,999.20,123.10,-1.09,789.86,2021-8-5 10:31:7
28.05,999.19,123.13,-1.09,790.39,2021-8-5 10:31:7
